티커	종목코드	유니버스	현재가	3M수익률(보조,%)	6M수익률(보조,%)	12M수익률(보조,%)	52주고점대비(보조,%)	40일이평(보조)	200일이평(보조)	40일선상회(보조)	200일선상회(보조)	추세판정(보조)	종목명	시장	통화	섹터	산업	업종	사업설명	시가총액	배당수익률(%)	EPS(FY)	EPS Growth 1Y(%)	EPS Growth 3Y CAGR(%)	EPS Growth 5Y CAGR(%)	현금및단기투자	장기부채	단기위험부채	총부채	주주지분	주당순현금(린치식)	주당잉여현금흐름	잉여현금흐름수익률(%)	순현금차감PER(린치식)	사용연성장률(%)	린치PER배수	배당감안점수	린치PER판정	배당감안점수판정	그레이엄적정PER(3년)	그레이엄내재가치(3년)	그레이엄괴리율(3년,%)	종합판정	데이터상태
7203.T	7203.T	Japan Nikkei 225	3096.0	9.689991142604072	-12.045454545454549		-21.501014198782965	3012.2125	3189.7875	Y	N	상승전환/양호	TOYOTA MOTOR CORP	JPX	JPY	Consumer Cyclical	Auto Manufacturers	Auto Manufacturers	Toyota Motor Corporation designs, manufactures, assembles, and sells passenger vehicles, minivans and commercial vehicles, and related parts and accessories in Japan, North America, Europe, Asia, Central and South America, Oceania, Africa, the Middle East, and internationally. The company operates through Automotive, Financial Services, and All Other segments. The company offers subcompact and compact cars; mini-vehicles; mid-size, luxury, sports, and specialty cars; recreational and sport-utili	35152484892672.0	3.23	351.4	-19.24389192556021	16.22034398017016		20624512000000.0	25076787000000.0	17417669000000.0	43205469000000.0	39918854000000.0	-375.97851209810017	15.164205574561331	0.4897999216589577	9.880416938241606	16.22034398017016	0.6091373247275582	1.9685752232670144	헐값	양호(>=1.5)	40.94068796034032	14386.557749263588	364.68209784443115	양호	충분
6758.T	6758.T	Japan Nikkei 225	3780.0	7.753705815279366	11.537326645028024		-19.57446808510638	3690.1	3632.71	Y	Y	상승전환/양호	SONY GROUP CORPORATION	JPX	JPY	Technology	Consumer Electronics	Consumer Electronics	Sony Group Corporation develops, designs, produces, manufactures, supplies, and sells electronic equipment, instruments, and devices for consumer, professional, and industrial use in Japan, the United States, Europe, China, the Asia-Pacific, and internationally. The company operates through Game & Network Services, Music, Pictures, Entertainment Technology & Services, and Imaging & Sensing Solutions. It develops, designs, produces, manufactures, provides, and sells smartphones and image sensors;	21347373678592.0	93.0	186.35	44.4			2265213000000.0	824393000000.0	217593000000.0	1669669000000.0	8119011000000.0	246.62315677563646	254.68793700817133	6.7377761113272845	18.960970449285558	44.4	0.42704888399291796	7.246464539750242	매우 유망	안심(>=2)	8.5	1583.975	-58.09589947089948	양호	충분
9984.T	9984.T	Japan Nikkei 225	6217.0	-10.880160550458717	67.75499190501888		-27.9772937905468	5512.075	5061.5425	Y	Y	상승전환/양호	SOFTBANK GROUP CORP	JPX	JPY	Communication Services	Telecom Services	Telecom Services	SoftBank Group Corp. provides telecommunication services in Japan and internationally. It operates through Holding Company Investment Business, SoftBank Vision Funds, SoftBank, AI Computing Business, and Other segments. The company engages in Consumer Business, mobile services and broadband; mobile services and solutions; ICT service materials to corporate clients; media, advertising, and related services; and payment and financial services. It also offers semiconductor IP, chips, and related te	37362142806016.0	18.0	872.25	333.7234204895035			9633366000000.0	17433486000000.0	7251630000000.0	25663566000000.0	17621823000000.0	-1368.70054930395	-379.4860421838099	-6.104005825700658	8.696704556381714	333.7234204895035	0.02605961710336494	40.443298747156575	매우 유망	안심(>=2)	8.5	7414.125	19.25566993726877	보류	충분
6861.T	6861.T	Japan Nikkei 225	78890.0	5.21472392638036	29.412729658792646		-10.004563084645223	79726.0	67267.55	N	Y	상승전환/양호	KEYENCE CORP	JPX	JPY	Technology	Scientific & Technical Instruments	Scientific & Technical Instruments	Keyence Corporation, together with its subsidiaries, manufactures and sells electronic application equipment in Japan and internationally. The company offers photoelectric, fiber optic, laser, inductive proximity, positioning, vision, and specific solution sensors, as well as network communication units; laser profiler/3D laser snapshot sensor, laser displacement sensors, optical micrometer/laser micrometer, spectral interference displacement sensor, inductive displacement sensors, and LVDT/cont	18616229560320.0	70.0	1838.14	11.671466126183972	7.043275268619209		2390802000000.0	0.0	0.0	0.0	3471471000000.0	9857.955506929393	1658.8342414124036	2.1027180142127055	37.55537907508165	7.043275268619209	5.3320902055904105	2.0514577982182622	매우 불리	안심(>=2)	22.586550537238416	41517.24200451942	-47.3732513569281	보류	충분
8035.T	8035.T	Japan Nikkei 225	55840.0	1.490367139222104	37.2327353158024		-29.13705583756345	59039.25	48234.65	N	Y	상승전환/양호	TOKYO ELECTRON	JPX	JPY	Technology	Semiconductor Equipment & Materials	Semiconductor Equipment & Materials	Tokyo Electron Limited, together with its subsidiaries, develops, manufactures, and sells semiconductor production equipment in Japan, South Korea, Taiwan, China, North America, Europe, and internationally. The company provides coaters/developers, plasma etch systems, cleaning systems, deposition systems, test systems, 3D integration systems, SiC Epitaxial CVD systems, and gas cluster beam systems, as well as other deposition and lithography and other products. It also offers engineering service	24532031111168.0	1.34	1250.82	5.572350877450916	6.798560410225418		561248000000.0	0.0	0.0	0.0	2069994000000.0	1235.4212726490891	705.0257904492299	1.262582002953492	43.65502528529358	6.798560410225418	6.421216059157754	0.18642894734428478	매우 불리	불리(<1)	22.097120820450836	27639.520664636315	-50.50229107335904	보류	충분
6954.T	6954.T	Japan Nikkei 225	6011.0	-15.67059483726151	-3.079651725249921		-28.6782154722354	6419.8	6487.575	N	N	주의	FANUC CORPORATION	JPX	JPY	Industrials	Specialty Industrial Machinery	Specialty Industrial Machinery	Fanuc Corporation engages in the development, manufacture, sale, and maintenance services of products used in automated production systems in Japan, the United States, Europe, China, the rest of Asia, and internationally. It offers CNC series, robots, and robomachine products, such as, compact machining centers, electric injection molding machines, wire electrical discharge machines; and field system basic package, and AI servo monitors, as well as servo motors, lasers. The company was incorpora	5386576855040.0	1.78	178.53	12.866892116266925	-0.7965405408966175		789671000000.0	0.0	0.0	0.0	1864871000000.0	849.8389171637367	247.21782470961674	4.112757023949705	28.909209000371163	-0.7965405408966175		0.03401889892908367	판정불가	불리(<1)	6.906918918206765	1233.0922344674539	-79.48607162755857	보류	일부부족
6857.T	6857.T	Japan Nikkei 225	34480.0	36.635625123835936	40.734693877551024		-8.734780307040758	32309.125	26329.85	Y	Y	상승전환/양호	ADVANTEST CORP	JPX	JPY	Technology	Semiconductor Equipment & Materials	Semiconductor Equipment & Materials	Advantest Corporation, together with its subsidiaries, manufactures and sells semiconductors, component test systems, and mechatronics-related products in Japan, rest of Asia, the Americas, and Europe. The company offers automated test equipment, including system on chip, power device, and memory test systems, as well as burn-in and SSD test systems; and metrology and SEM tools. It also provides component test systems, such as die level, SoC, and memory test handlers, as well as change kits, and	24413116301312.0	17.0	513.75	132.8824832327193	42.25059773479647		339966000000.0	0.0	0.0	20192000000.0	795726000000.0	470.68348770452883	414.1764373901661	1.201207765052686	66.19818299230262	42.25059773479647	1.566798732832685	0.8950487015887733	보통	불리(<1)	60.0	30825.0	-10.600348027842232	보류	충분
6594.T	6594.T	Japan Nikkei 225	2812.0	7.946257197696727	16.198347107438018		-3.0010348395998587	2628.65	2399.235	Y	Y	상승전환/양호	NIDEC CORPORATION	JPX	JPY	Industrials	Specialty Industrial Machinery	Specialty Industrial Machinery	Nidec Corporation, together with its subsidiaries, develops, manufactures, and sells motors, electronics and optical components, and other related products in Japan and internationally. The company offers medium- and large-size motors, small-size and precision motors, fans and blowers, motor-related products, units and modules, automotive components, mechanical equipment/machine tools, inspection and measuring equipment, electronic devices, as well as mold, molding, cutting, and machining compon	3120255467520.0	1.92	104.89	32.067815676348886	6.581109751515668		248811000000.0	0.0	257559000000.0	636046000000.0	1719296000000.0	217.05388229526966	118.29175311926029	4.206676853458759	24.73969032038069	6.581109751515668	3.7591973473293003	0.3436223186881368	매우 불리	불리(<1)	21.662219503031338	2272.150203672957	-19.198072415613186	보류	충분
9432.T	9432.T	Japan Nikkei 225	168.8000030517578	14.596062155168731	11.64021591186959		-3.872438960935587	159.57999954223632	154.3305001068115	Y	Y	상승전환/양호	NTT INC	JPX	JPY	Communication Services	Telecom Services	Telecom Services	NTT, Inc. operates as a telecommunications company in Japan and internationally. The company operates through the Comprehensive ICT Business, Regional Communications Business, Global Solutions Business, and Others segments. Its Comprehensive ICT Business segment offers mobile phone and fiber-optic broadband services; financial, content, and lifestyle services; and corporate communication services and solutions. This segment also engages in engineering, system development, and related businesses.	13936806068224.0	3.2	12.61	3.7015407753475893	-5.093357650896701		4814410000000.0	11315960000000.0	4395648000000.0	16919540000000.0	9727623000000.0	-80.23837213198735	-9.50958398217745	-5.633639698016831	19.74927638253332	-5.093357650896701		-0.09586972272924524	판정불가	불리(<1)	0.0	0.0	-100.0	보류	일부부족
9433.T	9433.T	Japan Nikkei 225	2961.0	8.700440528634367	11.756935270805812		-4.729729729729726	2903.2	2721.1075	Y	Y	상승전환/양호	KDDI CORPORATION	JPX	JPY	Communication Services	Telecom Services	Telecom Services	KDDI Corporation engages in the provision of mobile telecommunications services in Japan and internationally. It operates in two segments, Personal Services and Business Services. The Personal Services segment offers 5G telecommunication services and other services, such as finance, energy, and LX through its multi-brands comprising au, UQ mobile, and povo; and entertainment services, including video to individual customers. The Business Services segment provides smartphones and other devices, n	11052776423424.0	2.84	183.58	7.8875096122157595	2.7737376722015927		2887775000000.0	2588058000000.0	2710284000000.0	5805637000000.0	5076738000000.0	81.09307968107844	300.2863074326977	10.141381541124542	15.687476415289908	2.7737376722015927	5.655717399849973	0.3578483577339517	매우 불리	불리(<1)	14.047475344403185	2578.835523725537	-12.906601697887988	보류	충분
