티커	종목코드	유니버스	현재가	3M수익률(보조,%)	6M수익률(보조,%)	12M수익률(보조,%)	52주고점대비(보조,%)	40일이평(보조)	200일이평(보조)	40일선상회(보조)	200일선상회(보조)	추세판정(보조)	종목명	시장	통화	섹터	산업	업종	사업설명	시가총액	배당수익률(%)	EPS(FY)	EPS Growth 1Y(%)	EPS Growth 3Y CAGR(%)	EPS Growth 5Y CAGR(%)	현금및단기투자	장기부채	단기위험부채	총부채	주주지분	주당순현금(린치식)	주당잉여현금흐름	잉여현금흐름수익률(%)	순현금차감PER(린치식)	사용연성장률(%)	린치PER배수	배당감안점수	린치PER판정	배당감안점수판정	그레이엄적정PER(3년)	그레이엄내재가치(3년)	그레이엄괴리율(3년,%)	종합판정	데이터상태
TSM	TSM	Global Semicon / PCB / Memory / OSAT	429.8699951171875	5.16697128249235	21.240410107501816		-9.988066979810995	415.68299865722656	375.16364990234376	Y	Y	상승전환/양호	Taiwan Semiconductor Manufactur	NYQ	USD	Technology	Semiconductors	Semiconductors	Taiwan Semiconductor Manufacturing Company Limited, together with its subsidiaries, manufactures, packages, tests, and sells integrated circuits and other semiconductor devices in Taiwan, China, Europe, the Middle East, Africa, Japan, the United States, and internationally. It provides various wafer fabrication processes, such as processes to manufacture complementary metal- oxide-semiconductor (CMOS) logic, mixed-signal, radio frequency, embedded memory, bipolar CMOS mixed-signal, and others. T	2229509554176.0	94.0	13.54	46.54981153856048	19.574951863097922		3488279800000.0	896062000000.0	136925700000.0	1064582700000.0	5355038700000.0	499.80348759148404	191.33970352740297	44.51106280987152	-5.164955131041104	19.574951863097922	-0.2638553170992933		판정불가	판정불가	47.649903726195845	645.1796964526917	50.087166766968295	보류	충분
ASML	ASML	Global Semicon / PCB / Memory / OSAT	1698.4599609375	-2.0603268197817326	22.483910862653467		-14.626225924823277	1730.6879943847657	1491.373898010254	N	Y	상승전환/양호	ASML Holding N.V. - New York Re	NMS	USD	Technology	Semiconductor Equipment & Materials	Semiconductor Equipment & Materials	ASML Holding N.V. provides lithography solutions for the development, production, marketing, sales, upgrading, and servicing of advanced semiconductor equipment systems. The company offers lithography, metrology, and inspection systems. It also provides extreme ultraviolet lithography systems; and deep ultraviolet lithography systems comprising immersion and dry lithography systems solutions to manufacture various range of semiconductor nodes and technologies. In addition, the company offers met	652378439680.0	52.0	29.57	26.913730255164037	19.548786436855625		13727800000.0	2709000000.0	1681900000.0	4390900000.0	19612200000.0	28.687321010153607	28.709450663889612	1.690322487675414	56.46846939219974	19.548786436855625	2.8885920655278565	1.2670573013041329	매우 불리	보통(1~1.5)	47.59757287371125	1407.4602298756417	-17.13315225289356	보류	충분
ARM	ARM	Global Semicon / PCB / Memory / OSAT	254.84500122070312	-17.104704390548775	112.19400870818212		-42.00951026806873	258.57587509155275	203.64770000457764	N	Y	상승전환/양호	Arm Holdings plc	NMS	USD	Technology	Semiconductors	Semiconductors	Arm Holdings plc researches, develops, licenses, and markets central processing unit (CPU) intellectual property (IP), graphics processing unit IP, systems IP, compute subsystems (CSS), and associated software, tools and related services. The company provides a product portfolio, including CPU IP, GPU and neural processing unit (NPU) accelerators, system IP such as interconnects, compute platform products including pre-integrated CSSs, and development tools and software. The company serves semic	272174104576.0		0.98	14.141414141414144	19.934937871784243		4451000000.0	0.0	64000000.0	457000000.0	8286000000.0	4.167608580381908	0.8885779696208563	0.3486738862306827	255.79325779624614	19.934937871784243	12.831404815075643	0.07793378935602577	매우 불리	불리(<1)	48.369875743568485	47.40247822869711	-81.39948674620257	보류	충분
NVDA	NVDA	Global Semicon / PCB / Memory / OSAT	218.2449951171875	8.893821530332758	17.317097537644987		-7.42131584300989	214.44487419128419	197.2750750732422	Y	Y	상승전환/양호	NVIDIA Corporation	NMS	USD	Technology	Semiconductors	Semiconductors	NVIDIA Corporation operates as a data center scale AI infrastructure company in the United States, Taiwan, China, Hong Kong, Europe, and internationally. It operates through Compute & Networking, and Graphics segments. The Compute & Networking segment provides data center accelerated computing and networking platforms and artificial intelligence solutions and software, and automotive platforms and autonomous and electric vehicle solutions, including software. The Graphics segment offers GeForce 	5270323855360.0	45.0	7.92	64.74615806805708	201.79613706779188		114507000000.0	7469000000.0	999000000.0	11040000000.0	157293000000.0	4.432765975069366	4.003644345053216	1.8344724665522998	26.996493578550268	201.79613706779188	0.13378102262423885	9.141784889571019	매우 유망	안심(>=2)	60.0	475.2	117.73695188054117	매우 유망	충분
AMD	AMD	Global Semicon / PCB / Memory / OSAT	505.2250061035156	11.676616472085621	146.65576409076488		-13.028691284352433	487.33187637329104	345.35892517089843	Y	Y	상승전환/양호	Advanced Micro Devices, Inc.	NMS	USD	Technology	Semiconductors	Semiconductors	Advanced Micro Devices, Inc. operates as a semiconductor company internationally. It operates in three segments: Data Center, Client and Gaming, and Embedded. The company offers artificial intelligence (AI) accelerators, microprocessors, and graphics processing units (GPUs) as standalone devices or as incorporated into accelerated processing units, chipsets, and data center and professional GPUs; and embedded processors and semi-custom system-on-chip (SoC) products, microprocessor and SoC develo	824767217664.0		3.91	164.16819012797075	48.64092188805236		15565000000.0	2348000000.0	874000000.0	3847000000.0	62999000000.0	8.096295293928298	4.1256373461910485	0.8165940514325504	127.1428927901758	48.64092188805236	2.6139079576410293	0.38256894129603125	매우 불리	불리(<1)	60.0	234.60000000000002	-53.565243769439874	보류	충분
AVGO	AVGO	Global Semicon / PCB / Memory / OSAT	363.30999755859375	-2.362270465127747	6.364724585943926		-24.55717921942884	383.310750579834	370.1062002563477	N	N	중립	Broadcom Inc.	NMS	USD	Technology	Semiconductors	Semiconductors	Broadcom Inc. designs, develops, and supplies various semiconductor devices and infrastructure software solutions internationally. The company operates in two segments: Semiconductor Solutions and Infrastructure Software. The company offers networking connectivity, such as custom silicon solutions, ethernet switching & routing, ethernet NIC controllers, physical layer devices, and fiber optic components; wireless device connectivity, including RF semiconductor devices, connectivity solutions, cu	1727715213312.0	71.0	7.83	292.2985581000848	26.2400569832006		16178000000.0	61984000000.0	3152000000.0	65136000000.0	81292000000.0	-9.628003752675784	5.657077522584728	1.5570938208691514	47.629374369255366	26.2400569832006	1.8151398985051226	2.041598452025202	보통	안심(>=2)	60.0	469.8	29.311057542321507	보류	충분
MU	MU	Global Semicon / PCB / Memory / OSAT	976.6900024414062	9.50912646256008	133.27282637423127		-19.51861009885446	920.292253112793	618.2242008972167	Y	Y	상승전환/양호	Micron Technology, Inc.	NMS	USD	Technology	Semiconductors	Semiconductors	Micron Technology, Inc. designs, develops, manufactures, and sells memory and storage products in the United States, Taiwan, Japan, Mainland China, Hong Kong, Europe, and internationally. It operates through the Cloud Memory Business Unit; Core Data Center Business Unit; Mobile and Client Business Unit; and Automotive and Embedded Business Unit segments. The company provides memory products, including dynamic random access memory components and modules, CXL-based memory, LPDDR components and mod	1103066955776.0	5.0	44.19	997.5578406169666	-0.5711543545194875		10972000000.0	11533000000.0	106000000.0	15278000000.0	54165000000.0	-0.4967269364997238	1.4768993406088045	0.15121474950260963	22.113300053810953	-0.5711543545194875		0.20027972463193056	판정불가	불리(<1)	7.357691290961025	325.13637814756765	-66.71038125353665	보류	일부부족
MRVL	MRVL	Global Semicon / PCB / Memory / OSAT	228.33999633789062	-9.600538561139482	152.47676932099404		-27.83869998952625	213.1322494506836	154.0297501373291	Y	Y	상승전환/양호	Marvell Technology, Inc.	NMS	USD	Technology	Semiconductors	Semiconductors	Marvell Technology, Inc., together with its subsidiaries, provides data infrastructure semiconductor solutions and spanning the data center core to network edge in the United States, Argentina, China, India, Israel, Japan, Singapore, South Korea, Taiwan, Vietnam, and internationally. The company develops and scales system-on-a-chip architectures, integrating analog, mixed-signal, and digital signal processing functionality. It offers a portfolio of ethernet solutions, including spanning controll	205210206208.0	10.0	3.03	58.099999999999994			2638800000.0	3970800000.0	499800000.0	4790300000.0	14308400000.0	-1.5189412434903489	1.5872479855962587	0.6951248187144127	75.86103550540626	58.099999999999994	1.3056976851188686	0.8976940473630475	보통	불리(<1)	8.5	25.755	-88.72076709597187	보류	충분
AMAT	AMAT	Global Semicon / PCB / Memory / OSAT	455.989990234375	-8.253358830860124	29.885772273693824		-36.930845057486174	503.1412498474121	410.64869956970216	N	Y	상승전환/양호	Applied Materials, Inc.	NMS	USD	Technology	Semiconductor Equipment & Materials	Semiconductor Equipment & Materials	Applied Materials, Inc. provides materials engineering solutions, equipment, services, and software to the semiconductor and related industries in the United States, China, Korea, Taiwan, Japan, Southeast Asia, Europe, and internationally. The company operates through Semiconductor Systems and Applied Global Services (AGS) segments. The Semiconductor Systems segment includes semiconductor capital equipment to enable materials engineering steps, including etch, rapid thermal processing, depositio	361872490496.0	45.0	11.58	-2.4940783056987548	2.3602035200739557		9905000000.0	6455000000.0	100000000.0	7050000000.0	20415000000.0	4.347292232895967	7.179962650156876	1.5745877769085315	39.00196010375467	2.3602035200739557	16.52482922427493	1.2143031630739667	매우 불리	보통(1~1.5)	13.220407040147911	153.0923135249128	-66.42638724454793	보류	충분
LRCX	LRCX	Global Semicon / PCB / Memory / OSAT	299.79998779296875	-6.83654469687357	36.97628477235981		-30.814853095108464	308.49549865722656	263.41739921569825	N	Y	상승전환/양호	Lam Research Corporation	NMS	USD	Technology	Semiconductor Equipment & Materials	Semiconductor Equipment & Materials	Lam Research Corporation designs, manufactures, markets, refurbishes, and services semiconductor processing equipment used in the fabrication of integrated circuits in the United States, China, Korea, Taiwan, Japan, Southeast Asia, and Europe. The company offers ALTUS systems to deposit conformal or selective films for tungsten or molybdenum metallization applications; SABRE electrochemical deposition products for copper interconnect transition, which support copper damascene manufacturing; Stri	375146020864.0	42.0	5.75	35.593537925022446	17.21891634146271		5616812000.0	3721914000.0	147000.0	3734563000.0	12470921000.0	1.5143180686650348	3.908870705438493	1.3038261723138629	51.875768647704994	17.21891634146271	3.0127197100545446	1.1415525569100666	매우 불리	보통(1~1.5)	42.93783268292542	246.89253792682115	-17.647582395061214	보류	충분
