티커	종목코드	유니버스	현재가	3M수익률(보조,%)	6M수익률(보조,%)	12M수익률(보조,%)	52주고점대비(보조,%)	40일이평(보조)	200일이평(보조)	40일선상회(보조)	200일선상회(보조)	추세판정(보조)	종목명	시장	통화	섹터	산업	업종	사업설명	시가총액	배당수익률(%)	EPS(FY)	EPS Growth 1Y(%)	EPS Growth 3Y CAGR(%)	EPS Growth 5Y CAGR(%)	현금및단기투자	장기부채	단기위험부채	총부채	주주지분	주당순현금(린치식)	주당잉여현금흐름	잉여현금흐름수익률(%)	순현금차감PER(린치식)	사용연성장률(%)	린치PER배수	배당감안점수	린치PER판정	배당감안점수판정	그레이엄적정PER(3년)	그레이엄내재가치(3년)	그레이엄괴리율(3년,%)	종합판정	데이터상태
7203.T	7203.T	Japan Nikkei 225	2968.5	4.89399293286219	-14.722780810112035		-24.73377281947262	3015.85	3188.68	N	N	주의	TOYOTA MOTOR CORP	JPX	JPY	Consumer Cyclical	Auto Manufacturers	Auto Manufacturers	Toyota Motor Corporation designs, manufactures, assembles, and sells passenger vehicles, minivans and commercial vehicles, and related parts and accessories in Japan, North America, Europe, Asia, Central and South America, Oceania, Africa, the Middle East, and internationally. The company operates through Automotive, Financial Services, and All Other segments. The company offers subcompact and compact cars; mini-vehicles; mid-size, luxury, sports, and specialty cars; recreational and sport-utili	35182088290304.0	3.37	351.47	-19.24389192556021	16.22034398017016		20624512000000.0	25076787000000.0	17417669000000.0	43205469000000.0	39918854000000.0	-375.97851209810017	15.164205574561331	0.5108373109166694	9.51568700628247	16.22034398017016	0.5866513692875855	2.0587419455091553	헐값	안심(>=2)	40.94068796034032	14389.423597420813	384.7371937820722	양호	충분
6758.T	6758.T	Japan Nikkei 225	3654.0	6.128376415916348	8.10650887573965		-22.25531914893617	3697.475	3627.55	N	Y	상승전환/양호	SONY GROUP CORPORATION	JPX	JPY	Technology	Consumer Electronics	Consumer Electronics	Sony Group Corporation develops, designs, produces, manufactures, supplies, and sells electronic equipment, instruments, and devices for consumer, professional, and industrial use in Japan, the United States, Europe, China, the Asia-Pacific, and internationally. The company operates through Game & Network Services, Music, Pictures, Entertainment Technology & Services, and Imaging & Sensing Solutions. It develops, designs, produces, manufactures, provides, and sells smartphones and image sensors;	21177948962816.0	96.0	186.35	44.4			2265213000000.0	824393000000.0	217593000000.0	1669669000000.0	8119011000000.0	246.62315677563646	254.68793700817133	6.970113218614432	18.284823414136646	44.4	0.4118203471652398	7.678499092939108	매우 유망	안심(>=2)	8.5	1583.975	-56.65093048713739	양호	충분
9984.T	9984.T	Japan Nikkei 225	6556.0	-6.980703745743478	69.6687370600414		-24.050046339202968	5516.725	5066.935	Y	Y	상승전환/양호	SOFTBANK GROUP CORP	JPX	JPY	Communication Services	Telecom Services	Telecom Services	SoftBank Group Corp. provides telecommunication services in Japan and internationally. It operates through Investment Business of Holding Companies, SoftBank Vision Funds, SoftBank, AI Computing Business, and Other segments. The company offers mobile services and broadband services to retail customers; mobile communications and solutions services to enterprise customers; ICT services products to enterprise customers; media, advertising and commerce services; and payment and financial services. I	38809668419584.0	17.0	872.6	333.7234204895035			9633366000000.0	17433486000000.0	7251630000000.0	25663566000000.0	17621823000000.0	-1368.70054930395	-379.4860421838099	-5.788377702620651	9.081710462186512	333.7234204895035	0.027213284728010743	38.618652504922885	매우 유망	안심(>=2)	8.5	7417.1	13.134533251982926	보류	충분
6861.T	6861.T	Japan Nikkei 225	76760.0	2.6614952521064605	25.199804273364855		-12.434405658224957	79720.75	67371.65	N	Y	상승전환/양호	KEYENCE CORP	JPX	JPY	Technology	Scientific & Technical Instruments	Scientific & Technical Instruments	Keyence Corporation, together with its subsidiaries, manufactures and sells electronic application equipment in Japan and internationally. The company offers photoelectric, fiber optic, laser, inductive proximity, positioning, vision, and specific solution sensors, as well as network communication units; laser profiler/3D laser snapshot sensor, laser displacement sensors, optical micrometer/laser micrometer, spectral interference displacement sensor, inductive displacement sensors, and LVDT/cont	18499816652800.0	72.0	1834.56	11.671466126183972	7.043275268619209		2390802000000.0	0.0	0.0	0.0	3471471000000.0	9857.955506929393	1658.8342414124036	2.1610659737003695	36.46762411317733	7.043275268619209	5.177651408238455	2.16749177361564	매우 불리	안심(>=2)	22.586550537238416	41436.38215359611	-46.0182619155861	보류	충분
8035.T	8035.T	Japan Nikkei 225	54000.0	-9.879839786381838	29.43432406519655		-31.472081218274116	58565.75	48336.35	N	Y	상승전환/양호	TOKYO ELECTRON	JPX	JPY	Technology	Semiconductor Equipment & Materials	Semiconductor Equipment & Materials	Tokyo Electron Limited, together with its subsidiaries, develops, manufactures, and sells semiconductor production equipment in Japan, South Korea, Taiwan, China, North America, Europe, and internationally. The company provides coaters/developers, plasma etch systems, cleaning systems, deposition systems, test systems, 3D integration systems, SiC Epitaxial CVD systems, and gas cluster beam systems, as well as other deposition and lithography and other products. It also offers engineering service	24395741396992.0	1.39	1252.8	5.572350877450916	6.798560410225418		561248000000.0	0.0	0.0	0.0	2069994000000.0	1235.4212726490891	705.0257904492299	1.3056033156467222	42.11732018466708	6.798560410225418	6.195035072619235	0.19442263596833698	매우 불리	불리(<1)	22.097120820450836	27683.272963860807	-48.73467969655406	보류	충분
6954.T	6954.T	Japan Nikkei 225	5797.0	-18.592894256424664	-7.2924996001919045		-31.21737066919791	6385.825	6490.505	N	N	주의	FANUC CORPORATION	JPX	JPY	Industrials	Specialty Industrial Machinery	Specialty Industrial Machinery	Fanuc Corporation engages in the development, manufacture, sale, and maintenance services of products used in automated production systems in Japan, the United States, Europe, China, the rest of Asia, and internationally. It offers CNC series, robots, and robomachine products, such as, compact machining centers, electric injection molding machines, wire electrical discharge machines; and field system basic package, and AI servo monitors, as well as servo motors, lasers. The company was incorpora	5433966198784.0	1.85	178.55	12.866892116266925	-0.7965405408966175		789671000000.0	0.0	0.0	0.0	1864871000000.0	849.8389171637367	247.21782470961674	4.264582106427752	27.70742695511769	-0.7965405408966175		0.03802083321594046	판정불가	불리(<1)	6.906918918206765	1233.230372845818	-78.72640378047579	보류	일부부족
6857.T	6857.T	Japan Nikkei 225	33800.0	28.370679832890232	32.36733894654395		-10.534674430915825	32408.375	26399.7	Y	Y	상승전환/양호	6857.T								0.2899408284023669		132.8824832327193	42.25059773479647		339966000000.0	0.0	0.0	20192000000.0	795726000000.0					42.25059773479647			판정불가	판정불가				판정불가	핵심부족
6594.T	6594.T	Japan Nikkei 225	2722.0	1.643017176997752	17.327586206896562		-6.105553639185923	2630.2	2401.42	Y	Y	상승전환/양호	NIDEC CORPORATION	JPX	JPY	Industrials	Specialty Industrial Machinery	Specialty Industrial Machinery	Nidec Corporation, together with its subsidiaries, develops, manufactures, and sells motors, electronics and optical components, and other related products in Japan and internationally. The company offers medium- and large-size motors, small-size and precision motors, fans and blowers, motor-related products, units and modules, automotive components, mechanical equipment/machine tools, inspection and measuring equipment, electronic devices, as well as mold, molding, cutting, and machining compon	2970088898560.0	1.92	104.8	32.067815676348886	6.581109751515668		248811000000.0	0.0	257559000000.0	636046000000.0	1719296000000.0	217.05388229526966	118.29175311926029	4.345766095490826	23.902157611686363	6.581109751515668	3.631934204741314	0.3556628606347764	매우 불리	불리(<1)	21.662219503031338	2270.200603917684	-16.59806745342821	보류	충분
9432.T	9432.T	Japan Nikkei 225	172.0	17.24608287530096	14.513983684879793		-2.0501172997644646	160.18999938964845	154.4285001373291	Y	Y	상승전환/양호	NTT INC	JPX	JPY	Communication Services	Telecom Services	Telecom Services	NTT, Inc. operates as a telecommunications company in Japan and internationally. The company operates through the Comprehensive ICT Business, Regional Communications Business, Global Solutions Business, and Others segments. Its Comprehensive ICT Business segment offers mobile phone and fiber-optic broadband services; financial, content, and lifestyle services; and corporate communication services and solutions. This segment also engages in engineering, system development, and related businesses.	13953010761728.0	3.14	12.61	3.7015407753475893	-5.093357650896701		4814410000000.0	11315960000000.0	4395648000000.0	16919540000000.0	9727623000000.0	-80.23837213198735	-9.50958398217745	-5.528827896614796	20.00304299222739	-5.093357650896701		-0.09765302467508169	판정불가	불리(<1)	0.0	0.0	-100.0	보류	일부부족
9433.T	9433.T	Japan Nikkei 225	2990.5	9.904446894524078	11.627472937663308		-3.7805662805662776	2908.2	2722.74	Y	Y	상승전환/양호	KDDI CORPORATION	JPX	JPY	Communication Services	Telecom Services	Telecom Services	KDDI Corporation engages in the provision of mobile telecommunications services in Japan and internationally. It operates in two segments, Personal Services and Business Services. The Personal Services segment offers 5G telecommunication services and other services, such as finance, energy, and LX through its multi-brands comprising au, UQ mobile, and povo; and entertainment services, including video to individual customers. The Business Services segment provides smartphones and other devices, n	11001032343552.0	2.81	183.62	7.8875096122157595	2.7737376722015927		2887775000000.0	2588058000000.0	2710284000000.0	5805637000000.0	5076738000000.0	81.09307968107844	300.2863074326977	10.041341161434465	15.844716917105552	2.7737376722015927	5.712406431185383	0.35240375081573927	매우 불리	불리(<1)	14.047475344403185	2579.397422739313	-13.746951254328277	보류	충분
