티커	종목명	CIK	유니버스	종합판정	종합판정사유	현재가	EPS(FY)	EPS기준연도	배당수익률(%)	현금및현금성자산	유가증권성자산	현금성자산합계	장기부채	단기위험부채	주주지분	총부채	주주지분비중	부채비중	주주대부채배수	주당순현금(린치식)	주당순현금(보수형)	순현금차감PER(린치식)	순현금차감PER(보수형)	연간이익증가율(1년,%)	연간이익증가율(3년CAGR,%)	연간이익증가율(5년CAGR,%)	그레이엄적정PER(1년)	그레이엄적정PER(3년)	그레이엄적정PER(5년)	그레이엄내재가치(1년)	그레이엄내재가치(3년)	그레이엄내재가치(5년)	그레이엄괴리율(1년,%)	그레이엄괴리율(3년,%)	그레이엄괴리율(5년,%)	그레이엄사용기준	그레이엄적정PER(선택)	그레이엄내재가치(선택)	그레이엄괴리율(선택,%)	배당감안점수(1년)	배당감안점수(3년)	배당감안점수(5년)	주당잉여현금흐름	잉여현금흐름수익률(%)	배당감안점수기준	배당감안점수	배당감안점수판정	사용연성장률기준	사용연성장률(%)	린치PER배수	린치PER판정	하드필터통과	하드필터사유	발행주식수	3M수익률(보조,%)	6M수익률(보조,%)	12M수익률(보조,%)	52주고점대비(보조,%)	50일이평(보조)	200일이평(보조)	50일선상회(보조)	200일선상회(보조)	추세판정(보조)	비고
IBM	INTERNATIONAL BUSINESS MACHINES CORP	0000051143	Dow 30	제외	PEG=매우 유망, PEGY=안심	234.02000427246094	11.17	2025	2.82	13587000000.0	608000000.0	14195000000.0	54836000000.0	6424000000.0	32648000000.0	119139000000.0	21.509088393604195	78.49091160639581	0.2740328523825112	-42.839739881982034	-49.61128804767315	24.78601111499042	25.392237450325343	73.71695178849146	83.76390990316042	12.386209881346621	155.9339035769829	176.02781980632085	33.27241976269325	1741.7817029548992	1966.230747236604	371.65292874928355	644.2875272008826	740.1977229892677	58.81246131274385	3년	176.02781980632085	1966.230747236604	740.1977229892677	3.0879092014205707	3.493257124007139	0.6134996797508093	12.756736597321586	5.451130828315593	3년	3.493257124007139	안심	3년	83.76390990316042	0.2959032254302069	매우 유망	N	주당순현금<=0	948675228.0	-14.855375995762953	-5.515176359521923		-28.918993875628473	238.85459869384766	261.5088995361328	N	N	주의	단기위험부채 존재
DIS	Walt Disney Co	0001744489	Dow 30	제외	PEG=매우 유망, PEGY=안심	105.81999969482422	6.85	2025	1.44	5695000000.0		5695000000.0	35315000000.0	6711000000.0	109869000000.0					-16.35560463832137	-20.06129210381005	17.83585464717454	18.376830919508652	151.8382352941176	58.50904212609996		312.1764705882352	125.51808425219991		2138.408823529411	859.7988771275693		1920.798364861461	712.5107537395156		3년	125.51808425219991	859.7988771275693	712.5107537395156	8.5938262183808	3.3611533235721205		5.564329099944782	5.258296272908551	3년	3.3611533235721205	안심	3년	58.509042126099956	0.3048392863573859	매우 유망	N	주당순현금<=0	1811000000.0	5.461434679028598	6.426631167691754		-9.61735732843474	101.63760055541992	103.97010028839111	Y	Y	상승전환	단기위험부채 존재
CRM	Salesforce, Inc.	0001108524	Dow 30	제외	PEG=매우 유망, PEGY=안심	243.0	7.8	2025	72.0	7327000000.0	57139000.0	7384139000.0	10439000000.0	4000000000.0	59142000000.0	53163000000.0	52.66194737545078	47.33805262454922	1.1124654364877828	-3.19546129707113	-7.379561715481172	31.563520679111683	32.09994380967707	85.7142857142857	74.02472751880647	12.233911375838758	179.9285714285714	156.54945503761294	32.96782275167752	1403.4428571428568	1221.085749293381	257.14901746308465	477.54850088183406	402.5044235775231	5.822640931310552	3년	156.54945503761294	1221.085749293381	402.5044235775231	4.996726674368075	4.62637641102704	2.668710890404049	15.064853556485355	6.199528212545414	3년	4.62637641102704	안심	3년	74.02472751880647	0.4263915820709068	매우 유망	N	주당순현금<=0	956000000.0	45.98978939937206	21.93898107613055		-8.725541835146855	196.91679992675782	200.994200592041	Y	Y	상승전환	단기위험부채 존재
TRV	TRAVELERS COMPANIES, INC.	0000086312	Dow 30	제외	PEG=매우 유망, PEGY=안심	367.55999755859375	27.43	2025	1.36	842000000.0		842000000.0	5861000000.0	100000000.0	32894000000.0	110814000000.0	22.88947031480502	77.11052968519499	0.29683974949013664	-22.051845342706503	-22.491212653778557	14.203858654804966	14.219876420429177	27.759664648346536	32.58155699339016	40.000996302713745	64.01932929669307	73.66311398678032	88.50199260542749	1756.0502026082909	2020.579216657384	2427.609657166876	377.75879156391443	449.7277261068862	560.4662295384535	3년	73.66311398678032	2020.579216657384	449.7277261068862	2.050123516154236	2.389601151227185	2.9119549347755513			3년	2.389601151227185	안심	3년	32.58155699339016	0.4359478172785454	매우 유망	N	주당순현금<=0 | FCF<=0	227600000.0	20.947681783696748	21.704574574809232		-7.466895818680008	365.35719970703127	313.62269943237305	Y	Y	강한 상승추세	단기위험부채 존재
BA	BOEING CO	0000012927	Dow 30	제외	PEG=헐값, PEGY=보통	204.8000030517578	2.48	2025	4.013671815191629	10921000000.0	18479000000.0	29400000000.0	53848000000.0	6109000000.0	5454000000.0	162778000000.0	3.2419515906605163	96.75804840933948	0.03350575630613473	-32.07136298045389	-40.08526826708645	95.51264759363376	98.74406101566302	113.50762527233115			235.5152505446623			584.0778213507625			185.1942444567016			1년	235.5152505446623	584.0778213507625	185.1942444567016	1.2304265461002253			-2.462285189557917	-1.2022876722983442	1년	1.2304265461002253	보통	1년	113.50762527233115	0.8414645920437216	헐값	N	주당순현금<=0 | FCF<=0	762300000.0	-7.593737968806891	0.019539239106847184		-18.778501681885917	218.88159912109376	220.58285011291503	N	N	판정불가	단기위험부채 존재
JPM	JPMORGAN CHASE & CO	0000019617	Dow 30	제외	PEG=헐값, PEGY=보통	353.55999755859375	20.02	2025	1.69	278793000000.0		278793000000.0	267889000000.0	64776000000.0	362438000000.0	4062462000000.0	8.19087437004226	91.80912562995775	0.08921634220824712	3.9201869494876864	-19.367966924321408	17.464526004450853	18.627770453692065	1.3670886075949347	18.30758541328956	17.65495483894246	11.23417721518987	45.115170826579124	43.80990967788492	224.9082278481012	903.205719948114	877.074391751256	-36.38753552405818	155.46038188283168	148.06946425151017	3년	45.115170826579124	903.205719948114	155.46038188283168	0.17504560998768776	1.1450402609376948	1.1076713352548118			3년	1.1450402609376948	보통	3년	18.307585413289562	0.953950267618212	헐값	N	FCF<=0	2781500000.0	12.781909653402689	24.981434214983377		-3.181991168805387	351.29539978027344	319.1454006958008	Y	Y	강한 상승추세	단기위험부채 존재
NVDA	NVIDIA CORP	0001045810	Dow 30	보류	PEG=보통, PEGY=양호	218.36000061035156	4.9	2026	45.0	10605000000.0	34621000000.0	45226000000.0	7469000000.0	0.0	157293000000.0	49510000000.0	76.05934149891442	23.940658501085572	3.1769945465562515	1.5402219140083218	1.5402219140083218	44.24893442782515	44.24893442782515	66.66666666666669	41.21547046890686	-6.616661124591561	141.83333333333337	90.93094093781372	-4.7333222491831215	694.9833333333336	445.5616105952872	-23.1932790209973	218.27410303661048	104.04909752238063	-110.62157856574845	3년	90.93094093781372	445.5616105952872	104.04909752238063	2.52360125979547	1.9484191333360517	0.8674409761892881	4.184517622583014	1.9163388948922007	3년	1.948419133336052	양호	3년	41.21547046890686	1.073600129378767	보통	Y		24514000000.0	6.584666283341134	19.23118998475537		-7.3725309569132484	212.16979949951173	197.27565010070802	Y	Y	강한 상승추세	
AMZN	AMAZON COM INC	0001018724	Dow 30	보류	PEG=보통, PEGY=판정불가	251.88999938964844	7.17	2025		86810000000.0	36219000000.0	123029000000.0	65648000000.0	455000000.0	411065000000.0					5.29980604045442	5.257781472245313	34.39193770560586	34.3977988727201	29.656419529837247		-12.638188158251552	67.8128390596745		-16.776376316503104	486.2180560578662		-120.28661818932726	93.02793173052333		-147.7536299498957	1년	67.8128390596745	486.2180560578662	93.02793173052333				12.263507896924356	4.8685965805073295	판정불가		판정불가	1년	29.656419529837247	1.1596793628780515	보통	Y		10827000000.0	4.297960796201616	20.216675825484252		-11.312580405204088	254.95119934082032	239.61724990844726	N	Y	상승전환	단기위험부채 존재
MSFT	MICROSOFT CORP	0000789019	Dow 30	보류	PEG=보통, PEGY=안심	492.44000244140625	17.95	2026	74.0	20935000000.0	55908000000.0	76843000000.0	31067000000.0	0.0	442387000000.0	315989000000.0	58.33346519404623	41.66653480595377	1.4000075952010989	6.141956259224473	6.141956259224473	27.091813157781715	27.091813157781715	31.5982404692082	22.855998285745223	17.396112163192925	71.6964809384164	54.21199657149045	43.29222432638585	1286.9518328445743	973.1053384582535	777.0954266586259	161.3418541272354	97.60891349886629	57.805097637471036	3년	54.21199657149045	973.1053384582535	97.60891349886629	3.8977915525331572	3.5751021063691635	3.373569411205716	8.987924325774856	1.8251816020661924	3년	3.5751021063691635	안심	3년	22.855998285745226	1.185326180859852	보통	Y		7453000000.0	26.15668572562435	22.540193199529647		-9.155644882069303	451.4417993164063	431.13999938964844	Y	Y	강한 상승추세	
GS	GOLDMAN SACHS GROUP INC	0000886982	Dow 30	제외	PEG=보통, PEGY=불리(<1)	1019.77001953125	51.32	2025	1.94	164259000000.0		164259000000.0	236027000000.0	69709000000.0	124972000000.0	1684348000000.0	6.907125328852828	93.09287467114717	0.07419606874588862	-225.9697732997481	-445.4565491183879	24.273963227416175	28.550790503695207	26.591021213616184	19.517790861873507	15.71173099479697	61.68204242723237	47.535581723747015	39.92346198959394	3165.522417365565	2439.526054062697	2048.872069305961	210.41532470435217	139.22315888282887	100.91511125692345	3년	47.535581723747015	2439.526054062697	139.22315888282887	1.1753754813878883	0.8839838250079433	0.7271878444167807	-148.6712846347607	-14.578903261256817	3년	0.8839838250079433	불리(<1)	3년	19.517790861873507	1.2436839496437828	보통	N	주당순현금<=0 | FCF<=0	317600000.0	-1.5323852779650315	29.49131377488543		-11.483671385054727	1044.3812023925782	951.826301574707	N	Y	중립/개선	단기위험부채 존재
JNJ	JOHNSON & JOHNSON	0000200406	Dow 30	제외	PEG=보통, PEGY=불리(<1)	266.3500061035156	11.03	2025	2.01	19709000000.0	393000000.0	20102000000.0	39438000000.0	8495000000.0	81544000000.0	117666000000.0	40.933688067868076	59.066311932131924	0.693012424999575	-7.959166872478801	-11.455915040750803	24.86937198331772	25.186393576089436	90.50086355785837	17.90172233284293	14.890675456717407	189.50172711571673	44.30344466568586	38.281350913434814	2090.2040500863554	488.666994662515	422.24330057518597	684.758401422378	83.46798703379679	58.529487854069416	3년	44.30344466568586	488.666994662515	83.46798703379679	3.7198713188219754	0.8006523987095305	0.6795778947717022	8.108174857989628	3.044180466374168	3년	0.8006523987095305	불리(<1)	3년	17.90172233284293	1.3892167200969134	보통	N	주당순현금<=0	2429400000.0	11.756809489861663	10.04379998831193		-4.338608228292495	262.4765991210937	236.808099899292	Y	Y	강한 상승추세	단기위험부채 존재
MMM	3M CO	0000066740	Dow 30	제외	PEG=보통, PEGY=불리(<1)	162.86000061035156	6.0	2025	1.9	2398000000.0	404000000.0	2802000000.0	10932000000.0	1670000000.0	4702000000.0	32986000000.0	12.476119719804712	87.52388028019529	0.1425453222579276	-15.019397746166636	-18.10456308886015	29.646566392753034	30.160760616535285	351.12781954887214	-16.156804116139433	20.313637898738858	710.7556390977443	-23.813608232278867	49.127275797477715	4264.533834586466	-142.8816493936732	294.7636547848663	2518.5274583103537	-187.7328066180736	80.99205064483512	5년	49.127275797477715	294.7636547848663	80.99205064483512	11.907882176708604	-0.48089225333104485	0.7492819776987354	2.5789765379641603	1.5835542971256982	5년	0.7492819776987354	불리(<1)	5년	20.313637898738858	1.4594415111925174	보통	N	주당순현금<=0	541300000.0	3.1346949740017838	9.228701504735536		-11.383174615246539	171.73779907226563	160.8724001312256	N	Y	상승전환	단기위험부채 존재
AXP	AMERICAN EXPRESS CO	0000004962	Dow 30	제외	PEG=보통, PEGY=불리(<1)	320.7099914550781	15.38	2025	1.18	654000000.0	742000000.0	1396000000.0	56387000000.0	1371000000.0	33474000000.0	266578000000.0	11.156066281844481	88.84393371815553	0.12556925177621558	-79.01005747126437	-80.97988505747126	25.98960006023033	26.11767727649866	9.77872947894362	16.01301181321386	54.27257678866031	28.05745895788724	40.52602362642772	117.04515357732062	431.52371877230576	623.2902433744584	1800.1544620191912	34.552627067981234	94.34699884046572	461.3028935742836	3년	40.52602362642772	623.2902433744584	94.34699884046573	0.4216582576702605	0.661534297310056	2.133644867952957	22.992816091954023	7.169348228795244	3년	0.661534297310056	불리(<1)	3년	16.01301181321386	1.6230300934883366	보통	N	주당순현금<=0	696000000.0	0.6970395581567423	6.234050777915656		-16.674899516939156	340.42359924316406	336.8101496887207	N	N	중립/개선	단기위험부채 존재
MRK	Merck & Co., Inc.	0000310158	Dow 30	제외	PEG=불리, PEGY=불리(<1)	144.7100067138672	7.28	2025	2.3	14565000000.0	498000000.0	15063000000.0	46750000000.0	2300000000.0	52606000000.0					-12.639409652971679	-13.55684084563223	21.61393081962072	21.739951587843326	8.011869436201781	8.433903046142621	21.232013056721488	24.523738872403563	25.367806092285242	50.964026113442976	178.53281899109794	184.67762835183657	371.0181101058649	23.372821994340764	27.619113940749607	156.38732146524816	3년	25.367806092285242	184.67762835183657	27.619113940749607	0.4770936634460244	0.49661966329597884	1.0887428692683503	4.93019545273235	3.4069485343060952	3년	0.4966196632959788	불리(<1)	3년	8.433903046142621	2.5627435721479146	불리	N	주당순현금<=0	2507000000.0	19.83272950808539	24.84686579401123		-7.503988790909921	135.67279998779296	119.17605014801025	Y	Y	강한 상승추세	단기위험부채 존재
KO	COCA COLA CO	0000021344	Dow 30	제외	PEG=불리, PEGY=불리(<1)	87.83000183105469	3.04	2025	2.42	10270000000.0	2348000000.0	12618000000.0	35547000000.0	2373000000.0	32169000000.0					-5.316253188036169	-5.866450266635752	30.640215466806204	30.821201347924486	23.577235772357728	11.551776147388226	11.17422496891589	55.654471544715456	31.603552294776453	30.84844993783178	169.189593495935	96.07479897612042	93.77928781100861	92.63302968088223	9.387221875419073	6.773637545172395	3년	31.603552294776453	96.07479897612042	9.387221875419073	0.848467785760893	0.45599470938852965	0.44367262964071086	1.2279156039879435	1.3980594083897429	3년	0.4559947093885296	불리(<1)	3년	11.551776147388226	2.65242462075702	불리	N	주당순현금<=0	4313000000.0	6.421910978008327	13.168407602537746		-4.522226469529322	86.4095997619629	78.69709999084472	Y	Y	강한 상승추세	단기위험부채 존재
WMT	Walmart Inc.	0000104169	Dow 30	제외	PEG=불리, PEGY=안심	105.7300033569336	2.73	2026	94.0	10727000000.0		10727000000.0	34624000000.0	6596000000.0	99617000000.0					-2.9789329344303166	-3.801171777611568	39.820123183649784	40.12130957309347	13.278008298755179	-13.852054624316834	-10.485413986679248	35.05601659751036	-19.204109248633667	-12.470827973358496	95.70292531120327	-52.42721824876991	-34.04536036726869	-9.483663792083629	-149.58594210177128	-132.2002830666098	1년	35.05601659751036	95.70292531120327	-9.483663792083629	2.694065204268472	2.012749810090795	2.097296023624859	1.8602592869608576	1.7594431361936254	3년	2.012749810090795	안심	1년	13.278008298755179	2.9989530272686262	불리	N	주당순현금<=0	8022000000.0	-12.257258624951373	-15.638712349611206		-21.214600774014038	110.36399932861327	118.7117495727539	N	N	주의	단기위험부채 존재
CAT	CATERPILLAR INC	0000018230	Dow 30	제외	PEG=불리, PEGY=안심	805.0	18.81	2025	80.0	9980000000.0		9980000000.0	30696000000.0	5514000000.0	21318000000.0	77267000000.0	21.623979307196837	78.37602069280317	0.2759004490921092	-43.8619521490578	-55.53673512597925	45.128227121162034	45.74889607261984	-14.693877551020417	14.168748532167829	67.65638212373489	-20.887755102040835	36.83749706433566	143.81276424746977	-392.8986734693881	692.9133197801536	2705.1180954949064	-148.80728862973766	-13.923811207434332	236.03951496831135	3년	36.83749706433566	692.9133197801536	-13.923811207434333	1.4471235990202571	2.086692842582534	3.2719296002322724	18.882066483167478	2.34559832089037	3년	2.086692842582534	안심	3년	14.168748532167829	3.185053854171084	불리	N	주당순현금<=0	472300000.0	-10.319397121189766	14.8867540845663		-24.406049249277338	859.6411999511719	777.2002487182617	N	Y	중립/개선	단기위험부채 존재
SHW	SHERWIN WILLIAMS CO	0000089800	Dow 30	제외	PEG=불리, PEGY=안심	317.44000244140625	10.26	2025	100.0	207200000.0		207200000.0	9320700000.0	1200500000.0	4598300000.0					-36.39576677316294	-41.19009584664537	34.486917077443394	34.95420061287053	-2.7488151658767856	9.945304600039684	18.130624645897143	3.0023696682464287	28.390609200079368	44.761249291794286	30.804312796208357	291.2876503928143	459.25041773380934	-90.29602048913344	-8.238518097106928	44.67313955448282	3년	28.390609200079368	291.2876503928143	-8.238518097106928	2.8199442883148165	3.1880293722152047	3.425375030787022	13.284496805111822	4.184884294021483	3년	3.1880293722152047	안심	3년	9.945304600039684	3.467658202978096	불리	N	주당순현금<=0	250400000.0	0.1735579436224599	-0.08184128285634307		-14.804080182109514	341.637001953125	334.0740997314453	N	N	중립/개선	단기위험부채 존재
PG	PROCTER & GAMBLE Co	0000080424	Dow 30	제외	PEG=불리, PEGY=불리(<1)	142.97000122070312	6.62	2026	3.05	4239000000.0		4239000000.0	22842000000.0	4837000000.0	54311000000.0	72210000000.0	42.92647070446803	57.07352929553197	0.7521257443567373	-7.679256965944273	-9.675954592363261	22.756685526683896	23.05830148233631	1.6897081413210495	3.912707147347039	3.77650968724621	11.879416282642099	16.325414294694077	16.053019374492422	78.6417357910907	108.07424263087479	106.27098825913984	-44.994239966682755	-24.407748682858067	-25.6690303198018	3년	16.325414294694077	108.07424263087479	-24.407748682858067	0.2082776130013921	0.305963148244183	0.2999782054922551	6.252631578947368	4.373387092090156	3년	0.305963148244183	불리(<1)	3년	3.9127071473470387	5.816097313113192	불리	N	주당순현금<=0	2422500000.0	-3.6200588174181036	-5.00332144803779		-14.491624503461932	146.46180053710938	147.5157006072998	N	N	주의	단기위험부채 존재
AMGN	AMGEN INC	0000318154	Dow 30	제외	PEG=불리, PEGY=불리(<1)	382.4700012207031	14.23	2025	2.58	9129000000.0	0.0	9129000000.0	50005000000.0	0.0	8658000000.0					-75.41697416974169	-75.41697416974169	32.177580842617346	32.177580842617346	88.22751322751324	5.524568667280372	38.82227702083121	184.95502645502648	19.549137334560744	86.14455404166242	2631.910026455027	278.1842242707994	1225.8370040128561	588.1350218461425	-27.266393865417417	220.50539914253056	3년	19.549137334560744	278.1842242707994	-27.266393865417417	2.8220739673270883	0.2518700429009983	1.2866808484867913	14.944649446494465	3.9074043451242337	3년	0.2518700429009983	불리(<1)	3년	5.524568667280372	5.824451243260171	불리	N	주당순현금<=0	542000000.0	8.024064807662379	3.9914060563687848		-13.881382188211798	398.7794000244141	359.1688508605957	N	Y	상승전환	
HD	HOME DEPOT, INC.	0000354950	Dow 30	제외	PEG=불리, PEGY=불리(<1)	305.69000244140625	14.23	2025	3.0	1389000000.0		1389000000.0	8707000000.0	4464000000.0	12813000000.0	92282000000.0	12.191826442742281	87.80817355725772	0.13884614551050042	-7.354773869346734	-11.841206030150754	21.99893016941342	22.31421001205601	-4.560697518443995	-5.176454930934304	3.5714638909686514	-0.6213950368879892	-1.8529098618686088	15.642927781937303	-8.842451374916088	-26.366907334390305	222.5988623369678	-102.89262040115656	-108.6253744394026	-27.18150395525778	5년	15.642927781937303	222.5988623369678	-27.18150395525778	-0.07094424621675179	-0.09893458064430674	0.2987174303642			5년	0.2987174303642	불리(<1)	5년	3.5714638909686514	6.159639531857867	불리	N	주당순현금<=0 | FCF<=0	995000000.0	-6.232939699866025	-9.80733217852815		-27.804545664542914	336.6705975341797	343.53689895629884	N	N	주의	단기위험부채 존재
AAPL	Apple Inc.	0000320193	Dow 30	제외	PEG=불리, PEGY=불리(<1)	326.57000732421875	7.46	2025	34.0	35934000000.0	18763000000.0	54697000000.0	78328000000.0	7979000000.0	73733000000.0	285508000000.0	20.524661717342955	79.47533828265705	0.2582519579136136	-1.5749068441701954	-2.106673663586809	43.987253909971706	44.05853632544311	22.69736842105263	6.880679389561806	59.17805489937251	53.89473684210526	22.26135877912361	126.85610979874502	402.0547368421052	166.06973649226214	946.3465790986379	23.114409720714256	-49.147278449429656	189.78367819280626	3년	22.26135877912361	166.06973649226214	-49.147278449429656	1.2889499430242815	0.9293755748706637	2.1182967022692334	6.582405496092323	2.015618503985061	3년	0.9293755748706636	불리(<1)	3년	6.880679389561806	6.392864922132787	불리	N	주당순현금<=0	15004697000.0	10.465785586842191	27.686117586106775		-3.9725887383778913	317.2164001464844	284.64944946289063	Y	Y	강한 상승추세	단기위험부채 존재
CSCO	CISCO SYSTEMS, INC.	0000858877	Dow 30	제외	PEG=불리, PEGY=불리(<1)	107.44000244140625	3.33	2026	1.54	7218000000.0	8700000000.0	15918000000.0	19372000000.0	31000000.0	50285000000.0	79352000000.0	38.78908027800705	61.21091972199295	0.6336954330073596	-0.8663155254577376	-0.8740907950840231	32.524419809869066	32.52675472567275	30.58823529411766	2.746874400366228	5.901191149181684	69.67647058823532	13.993748800732456	20.30238229836337	232.02264705882362	46.59918350643908	67.60693305355002	115.95554894496587	-56.62771551792124	-37.07471005464625	3년	13.993748800732456	46.59918350643908	-56.62771551792124	0.9878188598576879	0.13180479238142898	0.22878782135642467	3.202157010283421	2.980414126507264	3년	0.1318047923814289	불리(<1)	3년	2.746874400366228	11.840519466610026	불리	N	주당순현금<=0	3987000000.0	-11.811539992918563	38.204277583956944		-17.353844275841347	113.82539993286133	95.2288500213623	N	Y	중립/개선	단기위험부채 존재
MCD	MCDONALDS CORP	0000063908	Dow 30	제외	PEG=불리, PEGY=불리(<1)	253.0500030517578	11.95	2025	2.94	774000000.0		774000000.0	39973000000.0	798000000.0	-1791000000.0					-54716638.74930207	-55830541.59687325	4578819.397431391	4672033.024843206	4.91659350307286	12.78230543570502	13.62338129334184	18.33318700614572	34.06461087141004	35.74676258668368	219.08158472344135	407.07209991335	427.17381291086997	-13.423599256534569	60.86626951357479	68.8100406082578	3년	34.06461087141004	407.07209991335	60.86626951357479	1.7158557307327346e-06	3.4337028982896463e-06	3.6173912652317112e-06	10030709.10106086	3963923.7226206316	3년	3.4337028982896463e-06	불리(<1)	3년	12.782305435705021	358215.4581161314	불리	N	주당순현금<=0	716.4	-11.138809279650319	-21.876447102346997		-25.804842296615536	268.5730010986328	295.1965005493164	N	N	주의	단기위험부채 존재
