티커	종목명	CIK	유니버스	종합판정	종합판정사유	현재가	EPS(FY)	EPS기준연도	배당수익률(%)	현금및현금성자산	유가증권성자산	현금성자산합계	장기부채	단기위험부채	주주지분	총부채	주주지분비중	부채비중	주주대부채배수	주당순현금(린치식)	주당순현금(보수형)	순현금차감PER(린치식)	순현금차감PER(보수형)	연간이익증가율(1년,%)	연간이익증가율(3년CAGR,%)	연간이익증가율(5년CAGR,%)	그레이엄적정PER(1년)	그레이엄적정PER(3년)	그레이엄적정PER(5년)	그레이엄내재가치(1년)	그레이엄내재가치(3년)	그레이엄내재가치(5년)	그레이엄괴리율(1년,%)	그레이엄괴리율(3년,%)	그레이엄괴리율(5년,%)	그레이엄사용기준	그레이엄적정PER(선택)	그레이엄내재가치(선택)	그레이엄괴리율(선택,%)	배당감안점수(1년)	배당감안점수(3년)	배당감안점수(5년)	주당잉여현금흐름	잉여현금흐름수익률(%)	배당감안점수기준	배당감안점수	배당감안점수판정	사용연성장률기준	사용연성장률(%)	린치PER배수	린치PER판정	하드필터통과	하드필터사유	발행주식수	3M수익률(보조,%)	6M수익률(보조,%)	12M수익률(보조,%)	52주고점대비(보조,%)	50일이평(보조)	200일이평(보조)	50일선상회(보조)	200일선상회(보조)	추세판정(보조)	비고
DIS	Walt Disney Co	0001744489	Dow 30	제외	PEG=매우 유망, PEGY=안심	104.18000030517578	6.85	2025	1.43	5695000000.0		5695000000.0	35315000000.0	6711000000.0	109869000000.0					-16.35560463832137	-20.06129210381005	17.596438677882798	18.13741495021691	151.8382352941176	58.50904212609996		312.1764705882352	125.51808425219991		2138.408823529411	859.7988771275693		1952.609730529222	725.301281060616		3년	125.51808425219991	859.7988771275693	725.301281060616	8.710184947069006	3.4063166543715546		5.564329099944782	5.341072263049647	3년	3.4063166543715546	안심	3년	58.509042126099956	0.300747338162853	매우 유망	N	주당순현금<=0	1811000000.0	5.648514005018179	3.2609782291909806		-11.018108408038362	101.44620056152344	103.9545002746582	Y	Y	상승전환	단기위험부채 존재
IBM	INTERNATIONAL BUSINESS MACHINES CORP	0000051143	Dow 30	제외	PEG=매우 유망, PEGY=안심	239.94000244140625	11.17	2025	2.91	13587000000.0	608000000.0	14195000000.0	54836000000.0	6424000000.0	32648000000.0	119139000000.0	21.509088393604195	78.49091160639581	0.2740328523825112	-42.839739881982034	-49.61128804767315	25.316001998512828	25.922228333847755	73.71695178849146	83.76390990316042	12.386209881346621	155.9339035769829	176.02781980632085	33.27241976269325	1741.7817029548992	1966.230747236604	371.65292874928355	625.923849809181	719.4676699300112	54.8941089304364	3년	176.02781980632085	1966.230747236604	719.4676699300112	3.0268188394436395	3.4236807971595207	0.6042111184161381	12.756736597321586	5.316636020472161	3년	3.4236807971595207	안심	3년	83.76390990316042	0.3022304239114518	매우 유망	N	주당순현금<=0	948675228.0	-11.90335756124693	-3.5882158761550653		-27.120859449422973	239.7983984375	261.79079948425294	Y	N	주의	단기위험부채 존재
CRM	Salesforce, Inc.	0001108524	Dow 30	제외	PEG=매우 유망, PEGY=안심	244.16000366210938	7.8	2025	71.0	7327000000.0	57139000.0	7384139000.0	10439000000.0	4000000000.0	59142000000.0	53163000000.0	52.66194737545078	47.33805262454922	1.1124654364877828	-3.19546129707113	-7.379561715481172	31.712239097330833	32.248662227896226	85.7142857142857	74.02472751880647	12.233911375838758	179.9285714285714	156.54945503761294	32.96782275167752	1403.4428571428568	1221.085749293381	257.14901746308465	474.80456917303604	400.1170261216204	5.319877787580074	3년	156.54945503761294	1221.085749293381	400.1170261216204	4.94176034789912	4.573146887348392	2.6246620782713643	15.064853556485355	6.170074267091451	3년	4.573146887348392	안심	3년	74.02472751880647	0.4284006190941281	매우 유망	N	주당순현금<=0	956000000.0	42.85046002678412	25.77138902844911		-8.289826996758876	195.19	200.90605056762695	Y	Y	상승전환	단기위험부채 존재
TRV	TRAVELERS COMPANIES, INC.	0000086312	Dow 30	제외	PEG=매우 유망, PEGY=안심	366.8500061035156	27.43	2025	1.37	842000000.0		842000000.0	5861000000.0	100000000.0	32894000000.0	110814000000.0	22.88947031480502	77.11052968519499	0.29683974949013664	-22.051845342706503	-22.491212653778557	14.177974897784255	14.193992663408466	27.759664648346536	32.58155699339016	40.000996302713745	64.01932929669307	73.66311398678032	88.50199260542749	1756.0502026082909	2020.579216657384	2427.609657166876	378.6834328449701	450.79165409287975	561.7444777912493	3년	73.66311398678032	2020.579216657384	450.79165409287975	2.0545716054906364	2.394669001614337	2.9179764106635027			3년	2.394669001614337	안심	3년	32.58155699339016	0.4351533875640304	매우 유망	N	주당순현금<=0 | FCF<=0	227600000.0	20.92893717619837	22.528394649985085		-7.645635925647499	364.6083996582031	313.22414947509765	Y	Y	강한 상승추세	단기위험부채 존재
BA	BOEING CO	0000012927	Dow 30	제외	PEG=헐값, PEGY=보통	206.4199981689453	2.48	2025	3.9821723054528406	10921000000.0	18479000000.0	29400000000.0	53848000000.0	6109000000.0	5454000000.0	162778000000.0	3.2419515906605163	96.75804840933948	0.03350575630613473	-32.07136298045389	-40.08526826708645	96.16587143120935	99.39728485323862	113.50762527233115			235.5152505446623			584.0778213507625			182.95602486766887			1년	235.5152505446623	584.0778213507625	182.95602486766887	1.221741100342738			-2.462285189557917	-1.1928520547426076	1년	1.221741100342738	보통	1년	113.50762527233115	0.847219481514877	헐값	N	주당순현금<=0 | FCF<=0	762300000.0	-1.2344506368682673	-3.5871124314013736		-18.136028885375545	219.11499908447266	220.4557501220703	N	N	주의	단기위험부채 존재
JPM	JPMORGAN CHASE & CO	0000019617	Dow 30	제외	PEG=헐값, PEGY=보통	354.7099914550781	20.02	2025	1.7	278793000000.0		278793000000.0	267889000000.0	64776000000.0	362438000000.0	4062462000000.0	8.19087437004226	91.80912562995775	0.08921634220824712	3.9201869494876864	-19.367966924321408	17.5219682570225	18.685212706263712	1.3670886075949347	18.30758541328956	17.65495483894246	11.23417721518987	45.115170826579124	43.80990967788492	224.9082278481012	903.205719948114	877.074391751256	-36.59377145665081	154.63216196505124	147.2652061909376	3년	45.115170826579124	903.205719948114	154.63216196505124	0.1750424702639042	1.141857188633524	1.104610769465658			3년	1.141857188633524	보통	3년	18.307585413289562	0.9570878879692798	헐값	N	FCF<=0	2781500000.0	14.740885892259548	23.368810868384983		-2.867079640367576	350.7707995605469	318.8695007324219	Y	Y	강한 상승추세	단기위험부채 존재
NVDA	NVIDIA CORP	0001045810	Dow 30	보류	PEG=보통, PEGY=양호	223.6699981689453	4.9	2026	44.0	10605000000.0	34621000000.0	45226000000.0	7469000000.0	0.0	157293000000.0	49510000000.0	76.05934149891442	23.940658501085572	3.1769945465562515	1.5402219140083218	1.5402219140083218	45.33260739896673	45.33260739896673	66.66666666666669	41.21547046890686	-6.616661124591561	141.83333333333337	90.93094093781372	-4.7333222491831215	694.9833333333336	445.5616105952872	-23.1932790209973	210.71817365885158	99.20490644379576	-110.36941888088123	3년	90.93094093781372	445.5616105952872	99.20490644379576	2.441215562403082	1.879783126501768	0.8246456804569446	4.184517622583014	1.8708443943484592	3년	1.879783126501768	양호	3년	41.21547046890686	1.099892998508069	보통	Y		24514000000.0	11.60063876480093	20.233295509668814		-5.120050497567652	211.8043994140625	197.08705009460448	Y	Y	강한 상승추세	
AMZN	AMAZON COM INC	0001018724	Dow 30	보류	PEG=보통, PEGY=판정불가	252.39999389648438	7.17	2025		86810000000.0	36219000000.0	123029000000.0	65648000000.0	455000000.0	411065000000.0					5.29980604045442	5.257781472245313	34.46306664658716	34.468927813701406	29.656419529837247		-12.638188158251552	67.8128390596745		-16.776376316503104	486.2180560578662		-120.28661818932726	92.63790325497254		-147.65713989623146	1년	67.8128390596745	486.2180560578662	92.63790325497254				12.263507896924356	4.858759189175706	판정불가		판정불가	1년	29.656419529837247	1.1620777960708963	보통	Y		10827000000.0	6.050417603564862	18.692688051216155		-11.1330175129559	254.68019927978514	239.44349990844728	N	Y	상승전환	단기위험부채 존재
MSFT	MICROSOFT CORP	0000789019	Dow 30	보류	PEG=보통, PEGY=안심	491.6499938964844	17.95	2026	74.0	20935000000.0	55908000000.0	76843000000.0	31067000000.0	0.0	442387000000.0	315989000000.0	58.33346519404623	41.66653480595377	1.4000075952010989	6.141956259224473	6.141956259224473	27.04780153968022	27.04780153968022	31.5982404692082	22.855998285745223	17.396112163192925	71.6964809384164	54.21199657149045	43.29222432638585	1286.9518328445743	973.1053384582535	777.0954266586259	161.76179168539534	97.92644168386552	58.058667000053156	3년	54.21199657149045	973.1053384582535	97.92644168386553	3.904133957589541	3.5809194378941878	3.3790588129357255	8.987924325774856	1.8281143979160184	3년	3.580919437894188	안심	3년	22.855998285745226	1.183400576143258	보통	Y		7453000000.0	23.729115165307647	21.431038324252725		-9.301384091811137	449.05339904785154	431.0699493408203	Y	Y	강한 상승추세	
GS	GOLDMAN SACHS GROUP INC	0000886982	Dow 30	제외	PEG=보통, PEGY=불리(<1)	1028.780029296875	51.32	2025	1.93	164259000000.0		164259000000.0	236027000000.0	69709000000.0	124972000000.0	1684348000000.0	6.907125328852828	93.09287467114717	0.07419606874588862	-225.9697732997481	-445.4565491183879	24.44952849954449	28.72635577582352	26.591021213616184	19.517790861873507	15.71173099479697	61.68204242723237	47.535581723747015	39.92346198959394	3165.522417365565	2439.526054062697	2048.872069305961	207.69672108906096	137.1280530911942	99.15550564354103	3년	47.535581723747015	2439.526054062697	137.1280530911942	1.1665264307304557	0.8772271768869937	0.7215571046748671	-148.6712846347607	-14.451221874550853	3년	0.8772271768869937	불리(<1)	3년	19.517790861873507	1.252679090198919	보통	N	주당순현금<=0 | FCF<=0	317600000.0	2.7454635393125315	24.888319061468156		-10.701599967026066	1044.213201904297	950.595951538086	N	Y	상승전환	단기위험부채 존재
